spectrum_path,spectrum_filename,target_id,sample_id,material_id,group_id,possible_family_id,Zn_raw,Zn_mask,Mn_raw,Mn_mask,Cd_raw,Cd_mask,MgO_raw,Mg_mask,Cu_raw,Cu_mask,Pb_raw,Pb_mask,Mg_elemental_equivalent
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_46436m.csv,plibs_z903_46436m.csv,46436m,46436M,,46436m,,,0,163.0,1,,0,0.54,1,3.0,1,17.1,1,0.3256426161175069
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_47d48.csv,plibs_z903_47d48.csv,47d48,47D48,,47d48,,82.0,1,1317.0,1,,0,8.68,1,,0,,0,5.2344035331480745
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_53d24.csv,plibs_z903_53d24.csv,53d24,53D24,,53d24,,93.0,1,1472.0,1,,0,7.6,1,,0,,0,4.5831183009130605
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_53d6.csv,plibs_z903_53d6.csv,53d6,53D6,,53d6,,92.0,1,1549.0,1,,0,7.4,1,,0,,0,4.462509924573244
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_54939m.csv,plibs_z903_54939m.csv,54939m,54939M,,54939m,,,0,395.0,1,,0,3.11,1,96.0,1,38.1,1,1.87546025208416
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_54941m.csv,plibs_z903_54941m.csv,54941m,54941M,,54941m,,,0,387.0,1,,0,1.72,1,95.0,1,34.4,1,1.0372320365224297
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_54942m.csv,plibs_z903_54942m.csv,54942m,54942M,,54942m,,,0,,0,,0,3.1,1,,0,33.4,1,1.8694298332671693
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_54947m.csv,plibs_z903_54947m.csv,54947m,54947M,,54947m,,,0,441.0,1,,0,1.77,1,43.0,1,22.0,1,1.067384130607384
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_54949m.csv,plibs_z903_54949m.csv,54949m,54949M,,54949m,,,0,4879.0,1,,0,13.57,1,,0,4.9,1,8.18327833465661
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_54d2.csv,plibs_z903_54d2.csv,54d2,54D2,,54d2,,92.0,1,1549.0,1,,0,7.54,1,,0,,0,4.546935788011115
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_55d17.csv,plibs_z903_55d17.csv,55d17,55D17,,55d17,,95.0,1,1472.0,1,,0,7.56,1,,0,,0,4.558996625645097
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_60d1.csv,plibs_z903_60d1.csv,60d1,60D1,,60d1,,93.0,1,1626.0,1,,0,7.14,1,,0,,0,4.305719035331481
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_60d10.csv,plibs_z903_60d10.csv,60d10,60D10,,60d10,,111.0,1,1472.0,1,,0,7.23,1,,0,,0,4.359992804684398
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_62d11.csv,plibs_z903_62d11.csv,62d11,62D11,,62d11,,92.0,1,1472.0,1,,0,7.28,1,,0,,0,4.3901448987693525
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_62d7.csv,plibs_z903_62d7.csv,62d7,62D7,,62d7,,97.0,1,1549.0,1,,0,7.26,1,,0,,0,4.378084061135371
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_65d13.csv,plibs_z903_65d13.csv,65d13,65D13,,65d13,,98.0,1,1626.0,1,,0,7.28,1,,0,,0,4.3901448987693525
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_65d42.csv,plibs_z903_65d42.csv,65d42,65D42,,65d42,,96.0,1,1549.0,1,,0,7.83,1,,0,,0,4.721817933703851
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_65d55.csv,plibs_z903_65d55.csv,65d55,65D55,,65d55,,,0,1472.0,1,,0,7.82,1,,0,,0,4.71578751488686
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_65d56.csv,plibs_z903_65d56.csv,65d56,65D56,,65d56,,95.0,1,1626.0,1,,0,7.13,1,,0,,0,4.29968861651449
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_68d15.csv,plibs_z903_68d15.csv,68d15,68D15,,68d15,,99.0,1,1472.0,1,,0,6.48,1,,0,,0,3.907711393410084
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_68d19.csv,plibs_z903_68d19.csv,68d19,68D19,,68d19,,90.0,1,1549.0,1,,0,6.67,1,,0,,0,4.022289350932909
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_68d23.csv,plibs_z903_68d23.csv,68d23,68D23,,68d23,,76.0,1,1472.0,1,,0,6.96,1,,0,,0,4.197171496625645
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_68d43.csv,plibs_z903_68d43.csv,68d43,68D43,,68d43,,88.0,1,1394.0,1,,0,7.46,1,,0,,0,4.498692437475189
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_68d50.csv,plibs_z903_68d50.csv,68d50,68D50,,68d50,,84.0,1,1394.0,1,,0,7.56,1,,0,,0,4.558996625645097
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_68d51.csv,plibs_z903_68d51.csv,68d51,68D51,,68d51,,102.0,1,1472.0,1,,0,6.41,1,,0,,0,3.865498461691147
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_68d6.csv,plibs_z903_68d6.csv,68d6,68D6,,68d6,,105.0,1,1549.0,1,,0,7.62,1,,0,,0,4.595179138547042
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_6d23.csv,plibs_z903_6d23.csv,6d23,6D23,,6d23,,100.0,1,1472.0,1,,0,7.39,1,,0,,0,4.456479505756252
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_6d59.csv,plibs_z903_6d59.csv,6d59,6D59,,6d59,,133.0,1,1626.0,1,,0,6.97,1,,0,,0,4.203201915442635
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_6d8.csv,plibs_z903_6d8.csv,6d8,6D8,,6d8,,107.0,1,1626.0,1,,0,7.45,1,,0,,0,4.492662018658198
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_6d9.csv,plibs_z903_6d9.csv,6d9,6D9,,6d9,,106.0,1,1549.0,1,,0,7.31,1,,0,,0,4.408236155220325
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_7028h.csv,plibs_z903_7028h.csv,7028h,7028H,,7028h,,,0,929.0,1,,0,9.61,1,,0,,0,5.795232483128225
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_70d50.csv,plibs_z903_70d50.csv,70d50,70D50,,70d50,,96.0,1,1472.0,1,,0,7.28,1,,0,,0,4.3901448987693525
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_70d52.csv,plibs_z903_70d52.csv,70d52,70D52,,70d52,,86.0,1,1394.0,1,,0,7.34,1,,0,,0,4.426327411671298
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_72d1.csv,plibs_z903_72d1.csv,72d1,72D1,,72d1,,68.0,1,1162.0,1,,0,7.62,1,,0,,0,4.595179138547042
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_72d15.csv,plibs_z903_72d15.csv,72d15,72D15,,72d15,,100.0,1,1317.0,1,,0,8.31,1,,0,,0,5.011278036919412
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_72d34.csv,plibs_z903_72d34.csv,72d34,72D34,,72d34,,106.0,1,1472.0,1,,0,7.83,1,,0,,0,4.721817933703851
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_72d53.csv,plibs_z903_72d53.csv,72d53,72D53,,72d53,,107.0,1,1472.0,1,,0,7.59,1,,0,,0,4.57708788209607
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_72d67.csv,plibs_z903_72d67.csv,72d67,72D67,,72d67,,91.0,1,1472.0,1,,0,8.38,1,,0,,0,5.053490968638349
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_7301h.csv,plibs_z903_7301h.csv,7301h,7301H,,7301h,,70.0,1,1084.0,1,,0,6.26,1,20.0,1,,0,3.775042179436284
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_77d7.csv,plibs_z903_77d7.csv,77d7,77D7,,77d7,,80.0,1,1394.0,1,,0,10.69,1,,0,,0,6.446517715363239
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_78d1.csv,plibs_z903_78d1.csv,78d1,78D1,,78d1,,86.0,1,1549.0,1,,0,7.82,1,,0,,0,4.71578751488686
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_78dtype1.csv,plibs_z903_78dtype1.csv,78dtype1,78DTYPE1,,78dtype1,,86.0,1,1549.0,1,,0,7.82,1,,0,,0,4.71578751488686
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_81d4.csv,plibs_z903_81d4.csv,81d4,81D4,,81d4,,78.0,1,1317.0,1,,0,8.06,1,,0,,0,4.86051756649464
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_845l.csv,plibs_z903_845l.csv,845l,845L,,845l,,46.0,1,465.0,1,,0,0.33,1,,0,19.0,1,0.1990038209606986
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_84m.csv,plibs_z903_84m.csv,84m,84M,,84m,84,94.0,1,1704.0,1,,0,4.9,1,,0,9.0,1,2.954905220325526
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_86bm.csv,plibs_z903_86bm.csv,86bm,86BM,,86bm,,,0,852.0,1,,0,15.16,1,,0,,0,9.142114926558158
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_8901h.csv,plibs_z903_8901h.csv,8901h,8901H,,8901h,,163.0,1,1626.0,1,,0,2.84,1,24.0,1,,0,1.7126389440254066
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_8906h.csv,plibs_z903_8906h.csv,8906h,8906H,,8906h,,78.0,1,1084.0,1,,0,1.03,1,4.0,1,,0,0.6211331381500595
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_8914h.csv,plibs_z903_8914h.csv,8914h,8914H,,8914h,,6.0,1,77.0,1,,0,0.1,1,2.0,1,,0,0.0603041881699086
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_8919h.csv,plibs_z903_8919h.csv,8919h,8919H,,8919h,,46.0,1,104.0,1,,0,0.18,1,,0,,0,0.1085475387058356
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_8920h.csv,plibs_z903_8920h.csv,8920h,8920H,,8920h,,104.0,1,620.0,1,,0,1.57,1,1.0,1,,0,0.9467757542675664
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_8d19.csv,plibs_z903_8d19.csv,8d19,8D19,,8d19,,110.0,1,1549.0,1,,0,7.68,1,,0,,0,4.631361651448987
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_8d5.csv,plibs_z903_8d5.csv,8d5,8D5,,8d5,,100.0,1,1472.0,1,,0,7.65,1,,0,,0,4.613270394998015
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9107h.csv,plibs_z903_9107h.csv,9107h,9107H,,9107h,,40.0,1,387.0,1,,0,0.17,1,1.0,1,,0,0.1025171198888447
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9112a.csv,plibs_z903_9112a.csv,9112a,9112A,,9112a,,103.0,1,310.0,1,,0,0.2,1,,0,12.0,1,0.1206083763398173
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9117h.csv,plibs_z903_9117h.csv,9117h,9117H,,9117h,,35.0,1,542.0,1,,0,0.57,1,3.0,1,,0,0.3437338725684795
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9118h.csv,plibs_z903_9118h.csv,9118h,9118H,,9118h,,39.0,1,465.0,1,,0,0.26,1,2.0,1,,0,0.1567908892417626
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9121h.csv,plibs_z903_9121h.csv,9121h,9121H,,9121h,,104.0,1,1542.0,1,,0,1.05,1,,0,,0,0.6331939757840412
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9125h.csv,plibs_z903_9125h.csv,9125h,9125H,,9125h,,93.0,1,1162.0,1,,0,5.4,1,41.0,1,19.9,1,3.2564261611750696
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9126h.csv,plibs_z903_9126h.csv,9126h,9126H,,9126h,,121.0,1,1239.0,1,,0,6.43,1,19.0,1,23.9,1,3.877559299325128
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9133h.csv,plibs_z903_9133h.csv,9133h,9133H,,9133h,,84.0,1,775.0,1,,0,0.68,1,4.0,1,,0,0.4100684795553791
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9136h.csv,plibs_z903_9136h.csv,9136h,9136H,,9136h,,73.0,1,155.0,1,,0,0.06,1,2.0,1,,0,0.0361825129019452
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9142h.csv,plibs_z903_9142h.csv,9142h,9142H,,9142h,,67.0,1,929.0,1,,0,4.76,1,20.0,1,,0,2.8704793568876537
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9144h.csv,plibs_z903_9144h.csv,9144h,9144H,,9144h,,71.0,1,1162.0,1,,0,6.13,1,11.0,1,,0,3.696646734815402
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9150h.csv,plibs_z903_9150h.csv,9150h,9150H,,9150h,,63.0,1,1084.0,1,,0,6.24,1,21.0,1,,0,3.7629813418023024
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9151h.csv,plibs_z903_9151h.csv,9151h,9151H,,9151h,,44.0,1,1007.0,1,,0,10.22,1,19.0,1,,0,6.163088030964668
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9301h.csv,plibs_z903_9301h.csv,9301h,9301H,,9301h,,75.0,1,620.0,1,,0,2.07,1,4.0,1,,0,1.2482966951171095
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9302h.csv,plibs_z903_9302h.csv,9302h,9302H,,9302h,,79.0,1,852.0,1,,0,0.33,1,,0,,0,0.1990038209606986
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9310h.csv,plibs_z903_9310h.csv,9310h,9310H,,9310h,,84.0,1,310.0,1,,0,0.08,1,,0,,0,0.0482433505359269
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9311h.csv,plibs_z903_9311h.csv,9311h,9311H,,9311h,,73.0,1,310.0,1,,0,0.04,1,4.0,1,,0,0.0241216752679634
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9314h.csv,plibs_z903_9314h.csv,9314h,9314H,,9314h,,129.0,1,1317.0,1,,0,2.73,1,10.0,1,,0,1.646304337038507
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9327h.csv,plibs_z903_9327h.csv,9327h,9327H,,9327h,,177.0,1,1576.0,1,,0,2.5,1,,0,,0,1.5076047042477172
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9328h.csv,plibs_z903_9328h.csv,9328h,9328H,,9328h,,46.0,1,465.0,1,,0,0.14,1,16.0,1,,0,0.0844258634378721
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9338h.csv,plibs_z903_9338h.csv,9338h,9338H,,9338h,,104.0,1,1317.0,1,,0,5.35,1,18.0,1,,0,3.226274067090115
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9339h.csv,plibs_z903_9339h.csv,9339h,9339H,,9339h,,113.0,1,1549.0,1,,0,4.18,1,19.0,1,,0,2.5207150655021837
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9340h.csv,plibs_z903_9340h.csv,9340h,9340H,,9340h,,115.0,1,1394.0,1,,0,3.42,1,12.0,1,,0,2.062403235410877
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9349h.csv,plibs_z903_9349h.csv,9349h,9349H,,9349h,,56.0,1,1013.0,1,,0,8.54,1,,0,,0,5.149977669710202
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9350h.csv,plibs_z903_9350h.csv,9350h,9350H,,9350h,,52.0,1,929.0,1,,0,10.14,1,22.0,1,,0,6.1148446804287415
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9356h.csv,plibs_z903_9356h.csv,9356h,9356H,,9356h,,125.0,1,1317.0,1,,0,3.8,1,6.0,1,,0,2.2915591504565302
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9357h.csv,plibs_z903_9357h.csv,9357h,9357H,,9357h,,105.0,1,1084.0,1,,0,2.88,1,5.0,1,20.3,1,1.7367606192933702
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9358h.csv,plibs_z903_9358h.csv,9358h,9358H,,9358h,,127.0,1,1472.0,1,,0,2.92,1,5.0,1,,0,1.7608822945613336
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9372h.csv,plibs_z903_9372h.csv,9372h,9372H,,9372h,,101.0,1,1394.0,1,,0,3.99,1,,0,,0,2.4061371079793568
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9378h.csv,plibs_z903_9378h.csv,9378h,9378H,,9378h,,102.0,1,1239.0,1,,0,0.54,1,,0,,0,0.3256426161175069
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9394h.csv,plibs_z903_9394h.csv,9394h,9394H,,9394h,,17.0,1,54.0,1,,0,0.21,1,,0,,0,0.1266387951568082
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9396h.csv,plibs_z903_9396h.csv,9396h,9396H,,9396h,,50.0,1,465.0,1,,0,1.03,1,14.0,1,,0,0.6211331381500595
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_9399h.csv,plibs_z903_9399h.csv,9399h,9399H,,9399h,,117.0,1,1232.0,1,,0,7.93,1,43.0,1,,0,4.782122121873759
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_940am.csv,plibs_z903_940am.csv,940am,940AM,,940am,,58.0,1,232.0,1,,0,0.2,1,,0,18.0,1,0.1206083763398173
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_a1101001.csv,plibs_z903_a1101001.csv,a1101001,A1101001,,a1101001,,167.0,1,2246.0,1,,0,5.75,1,,0,6.0,1,3.4674908197697496
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_a1101002.csv,plibs_z903_a1101002.csv,a1101002,A1101002,,a1101002,,16.0,1,232.0,1,,0,1.06,1,,0,8.0,1,0.6392243946010322
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_a112140.csv,plibs_z903_a112140.csv,a112140,A112140,,a112140,,,0,16900.0,1,,0,8.34,1,,0,,0,5.029369293370385
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_agv1a.csv,plibs_z903_agv1a.csv,agv1a,AGV1A,,agv1a,AGV1,88.0,1,710.0,1,0.07,1,1.49,1,60.0,1,36.0,1,0.8985324037316395
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_agv1b.csv,plibs_z903_agv1b.csv,agv1b,AGV1B,,agv1b,AGV1,88.0,1,710.0,1,0.07,1,1.49,1,60.0,1,36.0,1,0.8985324037316395
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_agv1mb.csv,plibs_z903_agv1mb.csv,agv1mb,AGV1MB,,agv1mb,AGV1,88.0,1,710.0,1,0.07,1,1.53,1,60.0,1,36.0,1,0.922654078999603
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_agv2.csv,plibs_z903_agv2.csv,agv2,AGV2,,agv2,,86.0,1,770.0,1,,0,1.79,1,53.0,1,13.0,1,1.0794449682413656
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_ainoniflow.csv,plibs_z903_ainoniflow.csv,ainoniflow,AINONIFLOW,,ainoniflow,,124.0,1,1704.0,1,,0,11.05,1,,0,2.0,1,6.66361279277491
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_akm3.csv,plibs_z903_akm3.csv,akm3,AKM3,,akm3,,,0,1007.0,1,,0,12.22,1,,0,,0,7.369171794362843
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_alr02.csv,plibs_z903_alr02.csv,alr02,ALR02,,alr02,,182.0,1,2091.0,1,,0,2.89,1,,0,8.0,1,1.7427910381103613
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_ao12.csv,plibs_z903_ao12.csv,ao12,AO12,,ao12,,,0,155.0,1,,0,3.13,1,43.0,1,9.7,1,1.887521089718142
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_ao6.csv,plibs_z903_ao6.csv,ao6,AO6,,ao6,,,0,929.0,1,,0,3.48,1,16.0,1,27.0,1,2.0985857483128223
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_ba17s.csv,plibs_z903_ba17s.csv,ba17s,BA17S,,ba17s,,,0,1007.0,1,,0,3.14,1,48.0,1,5.6,1,1.8935515085351329
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_ba19.csv,plibs_z903_ba19.csv,ba19,BA19,,ba19,,,0,364.0,1,,0,1.53,1,10.0,1,6.2,1,0.922654078999603
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_ba21.csv,plibs_z903_ba21.csv,ba21,BA21,,ba21,,,0,372.0,1,,0,0.4,1,6.0,1,14.7,1,0.2412167526796347
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_ba22.csv,plibs_z903_ba22.csv,ba22,BA22,,ba22,,,0,558.0,1,,0,2.5,1,12.0,1,19.1,1,1.5076047042477172
